event_id,event_type,company,detail,date,url,signal_strength,email_template,found_date,status,email_sent,notes
EVT_20260224_0074,JOB_POSTING,Make,"HN Job: Work at Bump, make phones more useful",2009-12-09,https://news.ycombinator.com/item?id=985442,MEDIUM,job_removed,2026-02-24,NEW,NO,
EVT_20260224_0075,JOB_POSTING,Make,HN Job: Make the world better with engineering or operations prowess (True Link S13),2015-06-26,https://www.truelinkfinancial.com/careers,MEDIUM,job_removed,2026-02-24,NEW,NO,
EVT_20260224_0076,JOB_POSTING,n8n,HN Job: CodeNow (YC W14 Non-Profit) Is Hiring a Director of Programs in NYC,2015-06-19,http://codenow.org/director-programs/,MEDIUM,job_removed,2026-02-24,NEW,NO,
EVT_20260224_0077,JOB_POSTING,n8n,HN Job: Remote volunteer openings at Zidisha (W14 microlending nonprofit),2015-06-05,https://www.zidisha.org/volunteer,MEDIUM,job_removed,2026-02-24,NEW,NO,
EVT_20260224_0078,JOB_POSTING,n8n,HN Job: CodeNow (YC W14 Non-Profit) Is Hiring a Director of Programs in NYC,2015-05-17,http://codenow.org/director-programs/,MEDIUM,job_removed,2026-02-24,NEW,NO,
EVT_20260224_0079,JOB_POSTING,n8n,HN Job: CodeNow (YC W14 Non-Profit) Is Hiring a Director of Programs in NYC,2015-05-17,http://codenow.org/director-programs/,MEDIUM,job_removed,2026-02-24,NEW,NO,
EVT_20260225_0000,SEC_FILING,Stripe,Unknown filed: FORM 10-Q,2026-01-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Stripe&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0001,SEC_FILING,Stripe,Unknown filed: EX-99.1,2026-02-12,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Stripe&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0002,SEC_FILING,Stripe,Unknown filed: FORM 10-Q,2026-02-23,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Stripe&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0003,SEC_FILING,Shopify,Unknown filed: EX-10.09,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Shopify&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0004,SEC_FILING,Shopify,Unknown filed: EX-99.1,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Shopify&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0005,SEC_FILING,Shopify,Unknown filed: EX-99.1,2025-12-02,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Shopify&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0006,SEC_FILING,HubSpot,Unknown filed: EX-19.1,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=HubSpot&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0007,SEC_FILING,HubSpot,Unknown filed: EX-21.1,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=HubSpot&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0008,SEC_FILING,HubSpot,Unknown filed: EX-32.1,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=HubSpot&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0009,SEC_FILING,Slack,Unknown filed: 8-K,2026-02-20,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Slack&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0010,SEC_FILING,Slack,Unknown filed: 10-Q,2025-12-04,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Slack&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0011,SEC_FILING,Slack,Unknown filed: 8-K,2025-12-19,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Slack&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0012,SEC_FILING,Notion,Unknown filed: FORM 10-Q,2026-02-04,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Notion&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0013,SEC_FILING,Notion,Unknown filed: EX-99.1,2026-02-18,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Notion&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0014,SEC_FILING,Notion,Unknown filed: EXHIBIT 99.1,2026-02-20,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Notion&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0015,SEC_FILING,Figma,Unknown filed: EX-99.1,2026-02-18,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Figma&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0016,SEC_FILING,Figma,Unknown filed: EX-21.1,2026-02-18,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Figma&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0017,SEC_FILING,Figma,Unknown filed: EX-97.1,2026-02-18,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Figma&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0018,SEC_FILING,Canva,Unknown filed: EX-10.14,2026-02-24,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Canva&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0019,SEC_FILING,Canva,Unknown filed: 10-K,2026-02-17,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Canva&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0020,SEC_FILING,Canva,Unknown filed: 10-K,2026-02-10,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Canva&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0021,SEC_FILING,Supabase,Unknown filed: EX-99.1,2026-02-04,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Supabase&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0022,SEC_FILING,Supabase,Unknown filed: EX-99.2,2026-02-04,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Supabase&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0023,SEC_FILING,Railway,Unknown filed: EX-99.1,2026-01-29,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Railway&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0024,SEC_FILING,Railway,Unknown filed: EX-21,2026-02-09,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Railway&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0025,SEC_FILING,Railway,Unknown filed: 10-K,2026-02-09,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Railway&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0026,SEC_FILING,Render,Unknown filed: EX-5.1,2025-12-15,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Render&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0027,SEC_FILING,Render,Unknown filed: EX-5.1,2026-02-20,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Render&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0028,SEC_FILING,Render,Unknown filed: EX-5.1,2026-01-12,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Render&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0029,SEC_FILING,Linear,Unknown filed: EX-21.1,2026-02-20,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Linear&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0030,SEC_FILING,Linear,Unknown filed: EX-99.3,2026-01-20,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Linear&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0031,SEC_FILING,Linear,Unknown filed: EX-10.35,2026-02-20,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Linear&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0032,SEC_FILING,Retool,Unknown filed: EX-99.1,2026-02-06,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Retool&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0033,SEC_FILING,Retool,Unknown filed: 10-K,2026-01-29,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Retool&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0034,SEC_FILING,Retool,Unknown filed: 10-K,2025-12-17,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Retool&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0035,SEC_FILING,Make,Unknown filed: EX-10.4,2026-01-05,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Make&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0036,SEC_FILING,Make,Unknown filed: EX-10.4,2026-02-17,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Make&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0037,SEC_FILING,Make,Unknown filed: EX-10.1,2025-12-03,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Make&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-25,NEW,NO,
EVT_20260225_0038,JOB_POSTING,Stripe,HN Job: Stripe is hiring for developer support,2015-06-17,https://news.ycombinator.com/item?id=9730276,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0039,JOB_POSTING,Stripe,HN Job: Stripe is hiring for developer support. Part-time and remote welcome,2015-03-18,https://news.ycombinator.com/item?id=9225645,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0040,JOB_POSTING,Stripe,HN Job: Stripe is hiring for developer support. Part-time and remote (US times) welcome,2015-01-28,https://news.ycombinator.com/item?id=8957497,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0041,JOB_POSTING,Shopify,"HN Job: Skio (YC S20) – Subscriptions for Shopify, ReCharge Migrations Is Hiring",2024-05-30,https://skio.com/careers/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0042,JOB_POSTING,Shopify,"HN Job: Skio (YC S20) – Subscriptions for Shopify, ReCharge Migrations – Is Hiring",2024-05-16,https://skio.com/careers/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0043,JOB_POSTING,Shopify,"HN Job: Skio (YC S20) – Subscriptions for Shopify, ReCharge Migrations Is Hiring",2024-05-02,https://skio.com/careers/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0044,JOB_POSTING,Slack,HN Job: Manara (YC W21) Is Hiring a Full Slack Engineer,2022-03-24,https://manara.breezy.hr/p/1cebbb12d138-full-stack-javascript-engineer,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0045,JOB_POSTING,Slack,HN Job: Love mobile? Love Slack emojis? We might love you Taplytics (YC W14) is hiring,2016-04-10,https://taplytics.com/jobs?utm_source=Hacker%20News&utm_medium=job-posting&utm_term=slack-emojis&utm_campaign=job-posting-slack-emojis,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0046,JOB_POSTING,Slack,HN Job: Taplytics (YC W14) is hiring – Love mobile? We might love you,2016-03-31,https://taplytics.com/jobs?utm_source=Hacker%20News&utm_medium=job-posting&utm_term=slack-emojis&utm_campaign=job-posting-slack-emojis,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0047,JOB_POSTING,Notion,HN Job: BoldVoice (YC S21) Is Hiring Fullstack and Machine Learning Engineers,2026-01-30,https://boldvoice.notion.site/careers-page?p=2e871a9bf729806c81f6e47f32e32622&pm=s,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0048,JOB_POSTING,Notion,HN Job: ParadeDB (YC S23) Is Hiring Database Engineers,2026-01-03,https://paradedb.notion.site/?p=172ea4ce9deb80898ef5d5097bd65544&pm=s,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0049,JOB_POSTING,Notion,HN Job: ParadeDB (YC S23) Is Hiring Database Internals Engineers,2025-09-26,https://paradedb.notion.site/?source=copy_link,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0050,JOB_POSTING,Airtable,"HN Job: Opvia (YC S20, Airtable for Scientists) Is Hiring Founding Engineers in London",2020-11-24,https://airtable.com/shrhv1yYtcMtPskra,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0051,JOB_POSTING,Airtable,HN Job: Opvia (YC S20) Is Hiring in London,2022-04-20,https://airtable.com/shrhv1yYtcMtPskra,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0052,JOB_POSTING,Figma,HN Job: Flick (YC F25) Is Hiring Founding Engineer to Build Figma for AI Filmmaking,2025-12-17,https://www.ycombinator.com/companies/flick/jobs/Tdu6FH6-founding-frontend-engineer,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0053,JOB_POSTING,Figma,HN Job: Patterns (YC S21) is hiring devs to help us build the Figma for data,2022-09-30,https://www.patterns.app/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0054,JOB_POSTING,Figma,HN Job: Patterns (YC S21) Is hiring devs to help us build the Figma for data,2022-09-14,https://patterns.app/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0055,JOB_POSTING,Canva,HN Job: processing.js / canvas visualization part-time at Cloudkick,2009-09-28,http://jobs.jsninja.com/job/800/processingjs-canvas-visualization-at-cloudkick/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0056,JOB_POSTING,Canva,"HN Job: PiinPoint (YC W14) Is Hiring a Full Stack Engineer in Waterloo, Canada",2015-05-27,https://piinpoint.com/index/careers,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0057,JOB_POSTING,Canva,"HN Job: PiinPoint (YC W14) Is Hiring a Statistician in Waterloo, Canada",2015-05-07,https://piinpoint.com/index/careers#posting2,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0058,JOB_POSTING,Webflow,HN Job: Webflow (YC S13) is hiring Node.js and back-end experts,2015-06-09,http://jobs.webflow.com/#senior-back-end-developer,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0059,JOB_POSTING,Webflow,HN Job: Webflow is hiring UI Engineers to build the future of the web,2015-02-26,https://news.ycombinator.com/item?id=9111945,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0060,JOB_POSTING,Webflow,HN Job: Webflow (YC S13) is hiring Senior UI/UX Designers and JavaScript Hackers,2014-08-15,http://jobs.webflow.com/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0061,JOB_POSTING,Supabase,HN Job: Supabase (YC S20) Is Hiring a Senior Auth Engineer (Remote),2025-03-27,https://jobs.ashbyhq.com/supabase/a2ede2c7-3792-4bfd-951d-686267b2b9a8,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0062,JOB_POSTING,Supabase,HN Job: Supabase (YC S20) Is Hiring for Multiple Roles (Remote),2025-01-06,https://supabase.com/careers,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0063,JOB_POSTING,Supabase,HN Job: Supabase (YC S20) Is Hiring a Product Marketer (Remote),2024-10-06,https://jobs.ashbyhq.com/supabase/8d022981-842c-40b1-bb04-3a42632bac16,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0064,JOB_POSTING,Render,HN Job: Apptimize is hiring HPMOR readers and front end engineers,2015-05-05,http://apptimize.com/company/jobs/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0065,JOB_POSTING,Fly.io,HN Job: Fly.io (YC W20) Is Hiring a Customer Support Director,2025-02-10,https://news.ycombinator.com/item?id=43005096,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0066,JOB_POSTING,Fly.io,HN Job: Fly.io (YC W20) Is Hiring Ops Engineers,2022-11-15,https://fly.io/jobs/infrastructure-ops-engineering/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0067,JOB_POSTING,Fly.io,HN Job: Fly.io (YC W20) Is Hiring Platform Engineers,2022-04-20,https://fly.io/jobs/platform-product-engineer/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0068,JOB_POSTING,Retool,HN Job: Retool (YC W17) is hiring hackers to combine visual programming with AI,2023-05-17,https://news.ycombinator.com/item?id=35978151,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0069,JOB_POSTING,Retool,HN Job: Retool (YC W17) is hiring hackers to combine visual programming with AI,2023-04-20,https://news.ycombinator.com/item?id=35646253,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0070,JOB_POSTING,Retool,HN Job: Retool (YC W17) is hiring hackers to combine visual programming with AI,2023-04-06,https://news.ycombinator.com/item?id=35471227,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0071,JOB_POSTING,Zapier,HN Job: Zapier is hiring a remote platform engineer,2015-06-23,https://zapier.com/jobs/platform-engineer/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0072,JOB_POSTING,Zapier,HN Job: Zapier is hiring a Product Designer. Remote welcome,2015-02-24,https://zapier.com/jobs/product-designer/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0073,JOB_POSTING,Zapier,HN Job: Zapier (YC S12) is hiring remote full-stack and API engineers,2015-02-12,https://zapier.com/jobs/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0074,JOB_POSTING,Make,HN Job: LeadGenius (YC S11) looking for a designer to make an immediate impact,2015-08-01,https://leadgenius.com/careers,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0075,JOB_POSTING,Make,"HN Job: Work at Bump, make phones more useful",2009-12-09,https://news.ycombinator.com/item?id=985442,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0076,JOB_POSTING,Make,HN Job: Make the world better with engineering or operations prowess (True Link S13),2015-06-26,https://www.truelinkfinancial.com/careers,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0077,JOB_POSTING,n8n,HN Job: CodeNow (YC W14 Non-Profit) Is Hiring a Director of Programs in NYC,2015-06-19,http://codenow.org/director-programs/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0078,JOB_POSTING,n8n,HN Job: Remote volunteer openings at Zidisha (W14 microlending nonprofit),2015-06-05,https://www.zidisha.org/volunteer,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260225_0079,JOB_POSTING,n8n,HN Job: CodeNow (YC W14 Non-Profit) Is Hiring a Director of Programs in NYC,2015-05-17,http://codenow.org/director-programs/,MEDIUM,job_removed,2026-02-25,NEW,NO,
EVT_20260226_0000,SEC_FILING,Stripe,Unknown filed: FORM 10-Q,2026-01-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Stripe&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
EVT_20260226_0001,SEC_FILING,Stripe,Unknown filed: EX-99.1,2026-02-12,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Stripe&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
EVT_20260226_0002,SEC_FILING,Stripe,Unknown filed: FORM 10-Q,2026-02-23,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Stripe&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
EVT_20260226_0003,SEC_FILING,Shopify,Unknown filed: EX-10.09,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Shopify&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
EVT_20260226_0004,SEC_FILING,Shopify,Unknown filed: EX-99.1,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Shopify&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
EVT_20260226_0005,SEC_FILING,Shopify,Unknown filed: EX-99.1,2025-12-02,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=Shopify&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
EVT_20260226_0006,SEC_FILING,HubSpot,Unknown filed: EX-19.1,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=HubSpot&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
EVT_20260226_0007,SEC_FILING,HubSpot,Unknown filed: EX-21.1,2026-02-11,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=HubSpot&type=10-K&dateb=&owner=include&count=10,MEDIUM,sec_filing_change,2026-02-26,NEW,NO,
